,id,title,arousal,energyLevel,energyDynamics,musicalEraTag,mood,moodTags,genre,genreTags,subgenre,,subgenreTags,bpmPrediction,bpmRangeAdjusted,keyPrediction
10,9531137,Paul Cut - Should Bruxelles.mp3,0.2821566116,medium,medium,mid / late 2000s,"{'aggressive': 0.04111344739794731, 'calm': 0.13812991976737976, 'chilled': 0.5675497651100159, 'dark': 0.09883156418800354, 'energetic': 0.42344918847084045, 'epic': 0.060436442494392395, 'happy': 0.3747847378253937, 'romantic': 0.20777225494384766, 'sad': 0.19992198050022125, 'scary': 0.026921328157186508, 'sexy': 0.6446770429611206, 'ethereal': 0.42625194787979126, 'uplifting': 0.5975047945976257}","['chilled', 'sexy', 'uplifting']","{'ambient': 0.04884733981452882, 'blues': 0.007043491932563484, 'classical': 0.009668177764979191, 'electronicDance': 0.8818429913371801, 'folkCountry': 0.005226502107689157, 'funkSoul': 0.025448690983466804, 'jazz': 0.011782970308559015, 'latin': 0.012455723655875772, 'metal': 0.007697079927311279, 'pop': 0.07060084736440331, 'rapHipHop': 0.020621704636141658, 'reggae': 0.009695508721051738, 'rnb': 0.01630886731436476, 'rock': 0.037495764321647584, 'singerSongwriter': 0.006481575692305341}",['electronicDance'],"{'abstractIDMLeftfield': 0.04310146106704396, 'breakbeatDnB': 0.07977907386319487, 'deepHouse': 0.7203188989176807, 'electro': 0.10102946398476789, 'house': 0.7813624741442232, 'minimal': 0.03143843185964478, 'synthPop': 0.03804214649233428, 'techHouse': 0.2564105403508587, 'techno': 0.057117862099534775, 'trance': 0.014620909504332938}",,"['deepHouse', 'house']","{'value': 123, 'confidence': 0.6832424388212316}",123,"{'value': 'cMajor', 'confidence': 0.25969109327896783}"
11,9531051,Quasar - I Never Tought I_d See The Day.mp3,0.1164742048,variable,high,mid / late 2000s,"{'aggressive': 0.042977359145879745, 'calm': 0.26480981707572937, 'chilled': 0.5887091755867004, 'dark': 0.21279561519622803, 'energetic': 0.3952738344669342, 'epic': 0.09463321417570114, 'happy': 0.36930009722709656, 'romantic': 0.2808172404766083, 'sad': 0.32612693309783936, 'scary': 0.05545835196971893, 'sexy': 0.5043808817863464, 'ethereal': 0.5528022050857544, 'uplifting': 0.4880547821521759}","['chilled', 'sexy', 'ethereal']","{'ambient': 0.05885931697708589, 'blues': 0.006708840598110799, 'classical': 0.01024731307256001, 'electronicDance': 0.8859607356565969, 'folkCountry': 0.005179773498740461, 'funkSoul': 0.020497442464585656, 'jazz': 0.011059470957628003, 'latin': 0.011195219018393092, 'metal': 0.00800145629586445, 'pop': 0.040717887657660025, 'rapHipHop': 0.01657716750546738, 'reggae': 0.00897684658843058, 'rnb': 0.013605483428195671, 'rock': 0.030102338089987083, 'singerSongwriter': 0.005633669318976226}",['electronicDance'],"{'abstractIDMLeftfield': 0.053288017582547455, 'breakbeatDnB': 0.036619918364366254, 'deepHouse': 0.7293160344873156, 'electro': 0.04068302595655301, 'house': 0.8261726243155343, 'minimal': 0.03915709327307663, 'synthPop': 0.020113126931911602, 'techHouse': 0.30161275664078335, 'techno': 0.09695937761238643, 'trance': 0.004602202591714948}",,"['deepHouse', 'house']","{'value': 122, 'confidence': 0.847996670592065}",122,"{'value': 'aMinor', 'confidence': 0.1465631049612294}"
12,9531052,Ricky Razu - Coastin_.mp3,0.2131445801,medium,medium,early / mid 2000s,"{'aggressive': 0.03989626094698906, 'calm': 0.12448584288358688, 'chilled': 0.6036390662193298, 'dark': 0.08213546127080917, 'energetic': 0.33763036131858826, 'epic': 0.058043040335178375, 'happy': 0.6036638617515564, 'romantic': 0.273163765668869, 'sad': 0.15839415788650513, 'scary': 0.041255369782447815, 'sexy': 0.4671556353569031, 'ethereal': 0.29214775562286377, 'uplifting': 0.5041201710700989}","['chilled', 'happy', 'uplifting']","{'ambient': 0.0404110392132266, 'blues': 0.00935301777314056, 'classical': 0.009791878962211988, 'electronicDance': 0.7653317575935613, 'folkCountry': 0.005194016361863099, 'funkSoul': 0.05278984279456464, 'jazz': 0.06989831727167423, 'latin': 0.022492969599129123, 'metal': 0.021703753271140158, 'pop': 0.06956107702783564, 'rapHipHop': 0.02424296558919278, 'reggae': 0.010885974413461307, 'rnb': 0.019824210893024097, 'rock': 0.04054771228270097, 'singerSongwriter': 0.0059138882418417115}",['electronicDance'],"{'abstractIDMLeftfield': 0.08346954983936851, 'breakbeatDnB': 0.06649414106402873, 'deepHouse': 0.5636313310089079, 'electro': 0.0691921576579804, 'house': 0.7498809719588935, 'minimal': 0.08068111016447738, 'synthPop': 0.03223037428586139, 'techHouse': 0.3665283116217899, 'techno': 0.07633363422855996, 'trance': 0.014502826956327465}",,"['deepHouse', 'house', 'techHouse']","{'value': 127, 'confidence': 0.7936361873851103}",127,"{'value': 'csMinor', 'confidence': 0.6478803468787152}"
13,9531050,Prime Minister of Doom - Deep In Your Heart [PLANETUTERUS1].mp3,-0.04473062911,medium,medium,late 1990s / early 2000s,"{'aggressive': 0.11314705014228821, 'calm': 0.2669641971588135, 'chilled': 0.3938855826854706, 'dark': 0.7369637489318848, 'energetic': 0.22223356366157532, 'epic': 0.1740121841430664, 'happy': 0.05855701491236687, 'romantic': 0.179611936211586, 'sad': 0.5168258547782898, 'scary': 0.3645394742488861, 'sexy': 0.08175332099199295, 'ethereal': 0.5910857915878296, 'uplifting': 0.07394734025001526}","['dark', 'sad', 'ethereal']","{'ambient': 0.09336736381930463, 'blues': 0.007319551700835719, 'classical': 0.020087894654887563, 'electronicDance': 0.8363508161376504, 'folkCountry': 0.005880081861772958, 'funkSoul': 0.02496675045832115, 'jazz': 0.012363072101245908, 'latin': 0.011595345622695544, 'metal': 0.011172353796770467, 'pop': 0.04585735390291495, 'rapHipHop': 0.017160380122197026, 'reggae': 0.008950583116315743, 'rnb': 0.015277344980003202, 'rock': 0.032843821791603285, 'singerSongwriter': 0.006103615468258367}",['electronicDance'],"{'abstractIDMLeftfield': 0.022851415457470076, 'breakbeatDnB': 0.03362985594264631, 'deepHouse': 0.5078834005764552, 'electro': 0.040225285618965115, 'house': 0.7192245388031006, 'minimal': 0.09165243507495949, 'synthPop': 0.00673219742652561, 'techHouse': 0.3333840520467077, 'techno': 0.4207253849506378, 'trance': 0.017916621058247983}",,"['deepHouse', 'house', 'techno']","{'value': 125, 'confidence': 0.8101855708103554}",125,"{'value': 'dMinor', 'confidence': 0.717956252720045}"
14,9531054,Ricky Razu - Cycles.mp3,-0.04888683504,variable,high,early / mid 2000s,"{'aggressive': 0.018301500007510185, 'calm': 0.27977731823921204, 'chilled': 0.6844373345375061, 'dark': 0.14249561727046967, 'energetic': 0.2259235829114914, 'epic': 0.04407704994082451, 'happy': 0.44546613097190857, 'romantic': 0.3566344678401947, 'sad': 0.2776956260204315, 'scary': 0.038590315729379654, 'sexy': 0.4601918160915375, 'ethereal': 0.33456331491470337, 'uplifting': 0.3985646963119507}",['chilled'],"{'ambient': 0.07344203535467386, 'blues': 0.012227575114758854, 'classical': 0.07301836227998137, 'electronicDance': 0.618931763551452, 'folkCountry': 0.008404768093235114, 'funkSoul': 0.060122992589392445, 'jazz': 0.0836977288550274, 'latin': 0.040360878221690655, 'metal': 0.009686205271546814, 'pop': 0.10017712617462332, 'rapHipHop': 0.053296741521493954, 'reggae': 0.03651911593888971, 'rnb': 0.028177852488376877, 'rock': 0.048429453152824535, 'singerSongwriter': 0.012151339038444514}",['electronicDance'],"{'abstractIDMLeftfield': 0.18245013930687778, 'breakbeatDnB': 0.09030530562526301, 'deepHouse': 0.45249370421005186, 'electro': 0.2038098073057961, 'house': 0.5438773899028698, 'minimal': 0.1350760857100811, 'synthPop': 0.0733140074148092, 'techHouse': 0.1845883212109472, 'techno': 0.14182324057216183, 'trance': 0.010469281167994874}",,"['deepHouse', 'house']","{'value': 125, 'confidence': 0.5860647164139093}",125,"{'value': 'bbMinor', 'confidence': 0.8457427854123323}"
15,9531138,Peggy Gou - Shero.mp3,0.2111713755,medium,low,contemporary,"{'aggressive': 0.029131708666682243, 'calm': 0.11145147681236267, 'chilled': 0.6306489706039429, 'dark': 0.10292275249958038, 'energetic': 0.3226228356361389, 'epic': 0.030205311253666878, 'happy': 0.39235541224479675, 'romantic': 0.19377441704273224, 'sad': 0.16201230883598328, 'scary': 0.03014678880572319, 'sexy': 0.702036440372467, 'ethereal': 0.34508198499679565, 'uplifting': 0.5761389136314392}","['chilled', 'sexy', 'uplifting']","{'ambient': 0.12378818094730377, 'blues': 0.007157257031649351, 'classical': 0.011606028005480766, 'electronicDance': 0.8839124894142151, 'folkCountry': 0.0064213044010102745, 'funkSoul': 0.020572116225957872, 'jazz': 0.011635492220520974, 'latin': 0.011532658413052559, 'metal': 0.009210591781884431, 'pop': 0.041476697772741315, 'rapHipHop': 0.01617641557008028, 'reggae': 0.011330131590366364, 'rnb': 0.01460717462003231, 'rock': 0.035764141157269475, 'singerSongwriter': 0.006819403134286404}",['electronicDance'],"{'abstractIDMLeftfield': 0.01387207875142002, 'breakbeatDnB': 0.016098521255269532, 'deepHouse': 0.7958640613173711, 'electro': 0.11648857677426502, 'house': 0.8911390327315294, 'minimal': 0.06589546363146706, 'synthPop': 0.011480323964985842, 'techHouse': 0.35296507677390376, 'techno': 0.1439963836820071, 'trance': 0.017647658491072613}",,"['deepHouse', 'house']","{'value': 124, 'confidence': 0.9499886307061888}",124,"{'value': 'bbMinor', 'confidence': 0.85061790632165}"
16,9531139,PREMIERE Artmann - It_s About Time.mp3,0.568302649,high,low,late 2000s / contemporary,"{'aggressive': 0.09446893632411957, 'calm': 0.03604285046458244, 'chilled': 0.36260318756103516, 'dark': 0.12145961076021194, 'energetic': 0.6088441610336304, 'epic': 0.0571049340069294, 'happy': 0.4073760509490967, 'romantic': 0.10088960081338882, 'sad': 0.13547667860984802, 'scary': 0.046185482293367386, 'sexy': 0.6113013029098511, 'ethereal': 0.3282938599586487, 'uplifting': 0.7276517152786255}","['energetic', 'sexy', 'uplifting']","{'ambient': 0.04856609406747988, 'blues': 0.006774812121875584, 'classical': 0.009479245503566094, 'electronicDance': 0.8860373092549187, 'folkCountry': 0.004929481157367783, 'funkSoul': 0.020218887299831425, 'jazz': 0.010843748792207666, 'latin': 0.011069578717329673, 'metal': 0.007845541745025133, 'pop': 0.040371594950556755, 'rapHipHop': 0.016371862231088535, 'reggae': 0.008860026220125812, 'rnb': 0.013489726964118225, 'rock': 0.02960826543026737, 'singerSongwriter': 0.005422681802883744}",['electronicDance'],"{'abstractIDMLeftfield': 0.007118177306356615, 'breakbeatDnB': 0.01735051736789595, 'deepHouse': 0.3709382569481587, 'electro': 0.04196298357163524, 'house': 0.9054914811561847, 'minimal': 0.12612302756129667, 'synthPop': 0.006722804063585876, 'techHouse': 0.7760628009664601, 'techno': 0.15029482467678087, 'trance': 0.02221847080208104}",,"['house', 'techHouse']","{'value': 127, 'confidence': 0.9655591777726715}",127,"{'value': 'cMinor', 'confidence': 0.7205646970997686}"
17,9531140,PSTW - Your Love.mp3,0.570136838,high,low,mid / late 2000s,"{'aggressive': 0.13949054479599, 'calm': 0.03665420413017273, 'chilled': 0.3177747428417206, 'dark': 0.24114234745502472, 'energetic': 0.6076515913009644, 'epic': 0.0910959392786026, 'happy': 0.3327224850654602, 'romantic': 0.09995770454406738, 'sad': 0.1871700882911682, 'scary': 0.11059338599443436, 'sexy': 0.48511746525764465, 'ethereal': 0.39589908719062805, 'uplifting': 0.616126298904419}","['energetic', 'uplifting']","{'ambient': 0.05033681969399805, 'blues': 0.006752319030325722, 'classical': 0.009556354816865039, 'electronicDance': 0.8854184437681127, 'folkCountry': 0.005064453981402848, 'funkSoul': 0.02164731699007529, 'jazz': 0.011308614681992266, 'latin': 0.011412891145381663, 'metal': 0.007734815676317171, 'pop': 0.04356670448625529, 'rapHipHop': 0.016536532866734045, 'reggae': 0.008986417583569332, 'rnb': 0.014094786097606024, 'rock': 0.02970345276925299, 'singerSongwriter': 0.005535167521210732}",['electronicDance'],"{'abstractIDMLeftfield': 0.009571115712595868, 'breakbeatDnB': 0.03629022767655814, 'deepHouse': 0.46643507176301846, 'electro': 0.035940720765313634, 'house': 0.8954748494524352, 'minimal': 0.12628514011403624, 'synthPop': 0.004809112753719091, 'techHouse': 0.7163327993221686, 'techno': 0.11900797764390288, 'trance': 0.03622453994384941}",,"['deepHouse', 'house', 'techHouse']","{'value': 126, 'confidence': 0.9952976002412683}",126,"{'value': 'bMinor', 'confidence': 0.1487400946409806}"
18,9531141,Robert Hood - The Greatest Dancer.mp3,0.6936721978,high,low,early / mid 2000s,"{'aggressive': 0.11704736948013306, 'calm': 0.020888136699795723, 'chilled': 0.2625320851802826, 'dark': 0.10950228571891785, 'energetic': 0.7267693877220154, 'epic': 0.11766104400157928, 'happy': 0.554324209690094, 'romantic': 0.11048128455877304, 'sad': 0.14007437229156494, 'scary': 0.05376829952001572, 'sexy': 0.42813584208488464, 'ethereal': 0.31714457273483276, 'uplifting': 0.7321180701255798}","['energetic', 'happy', 'uplifting']","{'ambient': 0.036533109131543076, 'blues': 0.0064054485684370294, 'classical': 0.009576057905659956, 'electronicDance': 0.7946472921792198, 'folkCountry': 0.006965350797947715, 'funkSoul': 0.03585414665148539, 'jazz': 0.012201893581625293, 'latin': 0.10036515696522068, 'metal': 0.007331820917041863, 'pop': 0.1445992698564249, 'rapHipHop': 0.029055505881414694, 'reggae': 0.015863152330412585, 'rnb': 0.01704312992446563, 'rock': 0.03843580767074052, 'singerSongwriter': 0.006851598264320809}",['electronicDance'],"{'abstractIDMLeftfield': 0.014621685290964501, 'breakbeatDnB': 0.036089288719218744, 'deepHouse': 0.09736310918464937, 'electro': 0.10630782557180732, 'house': 0.2734670361243589, 'minimal': 0.06431618839582448, 'synthPop': 0.03477601940688547, 'techHouse': 0.14359850545604064, 'techno': 0.5334877455106346, 'trance': 0.28919720965167206}",,['techno'],"{'value': 135, 'confidence': 0.6986941468481924}",135,"{'value': 'dsMinor', 'confidence': 0.5755281241043755}"
19,9531142,The Bucketheads - Got Myself Together (Ejeca Rework).mp3,0.7519349047,high,low,late 2000s / contemporary,"{'aggressive': 0.19177022576332092, 'calm': 0.017457490786910057, 'chilled': 0.15453743934631348, 'dark': 0.09105634689331055, 'energetic': 0.8223212957382202, 'epic': 0.14101870357990265, 'happy': 0.5499942302703857, 'romantic': 0.08175600320100784, 'sad': 0.10393209010362625, 'scary': 0.045612215995788574, 'sexy': 0.39567601680755615, 'ethereal': 0.20543627440929413, 'uplifting': 0.8135389089584351}","['energetic', 'happy', 'uplifting']","{'ambient': 0.04291642474179918, 'blues': 0.0072402199095284395, 'classical': 0.008620429022068327, 'electronicDance': 0.866688606413928, 'folkCountry': 0.005434772401878779, 'funkSoul': 0.023267707364125687, 'jazz': 0.010969695169478655, 'latin': 0.02261341413991018, 'metal': 0.00792189526625655, 'pop': 0.06661026484586975, 'rapHipHop': 0.021288981576534836, 'reggae': 0.0105415325273167, 'rnb': 0.015375917946750467, 'rock': 0.03424552006816322, 'singerSongwriter': 0.005981754426929084}",['electronicDance'],"{'abstractIDMLeftfield': 0.022622411264835492, 'breakbeatDnB': 0.09165990682237822, 'deepHouse': 0.4204798309861318, 'electro': 0.1970611642236295, 'house': 0.6977234311077906, 'minimal': 0.037462032068034876, 'synthPop': 0.04520743254916337, 'techHouse': 0.3237491205010725, 'techno': 0.19331427226247994, 'trance': 0.09539209320007459}",,['house'],"{'value': 128, 'confidence': 0.9649222579656863}",128,"{'value': 'csMinor', 'confidence': 0.5578237409177034}"
20,9531239,10866281_Devoted_To_U_Session_Victim_Extended_Remix.mp3,0.4264462433,high,medium,late 2000s / contemporary,"{'aggressive': 0.038602475076913834, 'calm': 0.09283953160047531, 'chilled': 0.47864747047424316, 'dark': 0.055714406073093414, 'energetic': 0.5220199823379517, 'epic': 0.046913992613554, 'happy': 0.4725167453289032, 'romantic': 0.16732731461524963, 'sad': 0.1348475068807602, 'scary': 0.017022589221596718, 'sexy': 0.6663137674331665, 'ethereal': 0.32700175046920776, 'uplifting': 0.7087821960449219}","['energetic', 'sexy', 'uplifting']","{'ambient': 0.059574956041095514, 'blues': 0.015718493178220733, 'classical': 0.009565581434539385, 'electronicDance': 0.7034090299691472, 'folkCountry': 0.004679047959923212, 'funkSoul': 0.18952606096198515, 'jazz': 0.038195921607049446, 'latin': 0.020503148203715682, 'metal': 0.008314557307000672, 'pop': 0.06108792465446251, 'rapHipHop': 0.02410839158775551, 'reggae': 0.01622842880897224, 'rnb': 0.03714933296266411, 'rock': 0.04022390441969037, 'singerSongwriter': 0.005555086295186941}",['electronicDance'],"{'abstractIDMLeftfield': 0.040320488608105935, 'breakbeatDnB': 0.08018504010720386, 'deepHouse': 0.6726925416539112, 'electro': 0.1184322041614602, 'house': 0.7743323470155398, 'minimal': 0.09311926983193392, 'synthPop': 0.04802674966696133, 'techHouse': 0.22598532545897695, 'techno': 0.08984328285118358, 'trance': 0.0048653400733403235}",,"['deepHouse', 'house']","{'value': 121, 'confidence': 0.547004789464614}",121,"{'value': 'cMinor', 'confidence': 0.39162107135938556}"
21,9531144,Stussko - Spacefunk.mp3,0.1779494018,variable,high,late 2000s / contemporary,"{'aggressive': 0.052885327488183975, 'calm': 0.20103819668293, 'chilled': 0.568881630897522, 'dark': 0.16901835799217224, 'energetic': 0.378987580537796, 'epic': 0.052405908703804016, 'happy': 0.3688904643058777, 'romantic': 0.2553870677947998, 'sad': 0.24808350205421448, 'scary': 0.05371957644820213, 'sexy': 0.5233665704727173, 'ethereal': 0.4603302478790283, 'uplifting': 0.4809459447860718}","['chilled', 'sexy']","{'ambient': 0.06218820964467937, 'blues': 0.006646682058685812, 'classical': 0.012000416630300981, 'electronicDance': 0.8723108028543407, 'folkCountry': 0.0059982591051736785, 'funkSoul': 0.021044125523546647, 'jazz': 0.01183847527437169, 'latin': 0.01232370114403552, 'metal': 0.007671507099514891, 'pop': 0.04796692446388047, 'rapHipHop': 0.016111986262017285, 'reggae': 0.0104530969120819, 'rnb': 0.013438350970632043, 'rock': 0.03173934437077621, 'singerSongwriter': 0.005827854628321426}",['electronicDance'],"{'abstractIDMLeftfield': 0.01753143757806832, 'breakbeatDnB': 0.03570167197142759, 'deepHouse': 0.3341618052973653, 'electro': 0.06346315582165656, 'house': 0.8094149956245296, 'minimal': 0.2486894399371763, 'synthPop': 0.009403018158666222, 'techHouse': 0.6552585898250933, 'techno': 0.3059453604779891, 'trance': 0.035213793465244704}",,"['house', 'techHouse']","{'value': 127, 'confidence': 0.9028185077742035}",127,"{'value': 'dMinor', 'confidence': 0.682571618453316}"
22,9531145,THE FOG vs RHYTHM CONTROL [MASLOW UNKNOWN MIX].mp3,0.727981383,high,low,early / mid 2000s,"{'aggressive': 0.10937720537185669, 'calm': 0.014177395030856133, 'chilled': 0.2307627946138382, 'dark': 0.042023975402116776, 'energetic': 0.801091730594635, 'epic': 0.09269573539495468, 'happy': 0.6283730864524841, 'romantic': 0.09567806869745255, 'sad': 0.0852447897195816, 'scary': 0.0204530768096447, 'sexy': 0.5516061186790466, 'ethereal': 0.22807930409908295, 'uplifting': 0.8745651245117188}","['energetic', 'happy', 'sexy', 'uplifting']","{'ambient': 0.032208079208984323, 'blues': 0.009491023992228767, 'classical': 0.007710627745836973, 'electronicDance': 0.7674113453730292, 'folkCountry': 0.0066128421129415865, 'funkSoul': 0.10705193334623524, 'jazz': 0.016754961937018063, 'latin': 0.02195103600135316, 'metal': 0.006342994393375905, 'pop': 0.13519915808802066, 'rapHipHop': 0.03050827951696904, 'reggae': 0.02606017219469599, 'rnb': 0.02940817262329485, 'rock': 0.04551990500286869, 'singerSongwriter': 0.006825558102244268}",['electronicDance'],"{'abstractIDMLeftfield': 0.01854894820381168, 'breakbeatDnB': 0.05216226636098955, 'deepHouse': 0.39793243459085137, 'electro': 0.12350388469431943, 'house': 0.6188539477383218, 'minimal': 0.03756728670484106, 'synthPop': 0.09697612744426673, 'techHouse': 0.24521021557048084, 'techno': 0.043867748480562754, 'trance': 0.1041782868768626}",,['house'],"{'value': 123, 'confidence': 0.7797264547909007}",123,"{'value': 'bbMinor', 'confidence': 0.6093445446180261}"
23,9531044,Nothing (Original Mix).mp3,-0.507087193,low,medium,early / mid 2000s,"{'aggressive': 0.006708162371069193, 'calm': 0.580430805683136, 'chilled': 0.8930712342262268, 'dark': 0.0651182308793068, 'energetic': 0.07334353029727936, 'epic': 0.04190589115023613, 'happy': 0.49733027815818787, 'romantic': 0.6418825387954712, 'sad': 0.3394782543182373, 'scary': 0.010194766335189342, 'sexy': 0.3736130893230438, 'ethereal': 0.5096287727355957, 'uplifting': 0.14579112827777863}","['calm', 'chilled', 'romantic', 'ethereal']","{'ambient': 0.03835338344307322, 'blues': 0.017578388588797105, 'classical': 0.006076496707177476, 'electronicDance': 0.5019217335471982, 'folkCountry': 0.007215161342173815, 'funkSoul': 0.40874060057103634, 'jazz': 0.06039334402272576, 'latin': 0.07542563425867181, 'metal': 0.004284749714363562, 'pop': 0.23559831494563505, 'rapHipHop': 0.04182956240286952, 'reggae': 0.019668016484693476, 'rnb': 0.05866438081782115, 'rock': 0.06892340640096288, 'singerSongwriter': 0.008466231857279414}","['electronicDance', 'funkSoul']","{'abstractIDMLeftfield': 0.09603614493915179, 'breakbeatDnB': 0.08966985422647694, 'deepHouse': 0.7085399164284751, 'electro': 0.08937048246559587, 'house': 0.6962709331125455, 'minimal': 0.049515822644625763, 'synthPop': 0.05251800587617801, 'techHouse': 0.09025527890522973, 'techno': 0.06766182093799693, 'trance': 0.01157834688009405, 'contemporaryRnB': None, 'gangsta': None, 'jazzyHipHop': None, 'popRap': None, 'trap': None, 'blackMetal': None, 'deathMetal': None, 'doomMetal': None, 'heavyMetal': None, 'metalcore': None, 'nuMetal': None, 'disco': 0.6241100705454795, 'funk': 0.05251104136373965, 'gospel': 0.02975147629864225, 'neoSoul': 0.02276513926266736, 'soul': 0.18694255137544813, 'bigBandSwing': None, 'bebop': None, 'contemporaryJazz': None, 'easyListening': None, 'fusion': None, 'latinJazz': None, 'smoothJazz': None, 'country': None, 'folk': None}",,"['deepHouse', 'disco', 'house']","{'value': 117, 'confidence': 0.7317653880399816}",117,"{'value': 'bMinor', 'confidence': 0.875089168548584}"
24,9531241,11782815_Got_2_Be_Loved_Extended_Mix.mp3,0.6333052048,high,low,late 2000s / contemporary,"{'aggressive': 0.04951023682951927, 'calm': 0.02360275201499462, 'chilled': 0.36175018548965454, 'dark': 0.04173431918025017, 'energetic': 0.6847201585769653, 'epic': 0.07716178148984909, 'happy': 0.6520586609840393, 'romantic': 0.13128897547721863, 'sad': 0.1085674911737442, 'scary': 0.01606041193008423, 'sexy': 0.5918969511985779, 'ethereal': 0.3122716248035431, 'uplifting': 0.822290301322937}","['energetic', 'happy', 'sexy', 'uplifting']","{'ambient': 0.03460142512007484, 'blues': 0.008962253358082048, 'classical': 0.00804304432988699, 'electronicDance': 0.7843531891703606, 'folkCountry': 0.0055621258548593944, 'funkSoul': 0.15119401578392302, 'jazz': 0.01841726084239781, 'latin': 0.02702601140897189, 'metal': 0.00783307823751654, 'pop': 0.16028861674879277, 'rapHipHop': 0.022581392899155617, 'reggae': 0.012798192644757884, 'rnb': 0.03624140381413911, 'rock': 0.052442986983805895, 'singerSongwriter': 0.007524249044113925}",['electronicDance'],"{'abstractIDMLeftfield': 0.031319468592604004, 'breakbeatDnB': 0.08240147305251513, 'deepHouse': 0.530852924566716, 'electro': 0.13530673334349153, 'house': 0.7524713357496593, 'minimal': 0.07998932063411404, 'synthPop': 0.08138801515977118, 'techHouse': 0.33536889422167504, 'techno': 0.07832813748650046, 'trance': 0.006433103557633836}",,['house'],"{'value': 122, 'confidence': 0.9501861572265625}",122,"{'value': 'bMinor', 'confidence': 0.6841204270072605}"
25,9531056,RICKY RAZU - SOUL SLIDE.mp3,0.5410343529,high,low,late 1990s / early 2000s,"{'aggressive': 0.06282207369804382, 'calm': 0.04118499159812927, 'chilled': 0.3903350532054901, 'dark': 0.08360499143600464, 'energetic': 0.6007519960403442, 'epic': 0.0634678304195404, 'happy': 0.4878822863101959, 'romantic': 0.12472519278526306, 'sad': 0.12309528887271881, 'scary': 0.03285791724920273, 'sexy': 0.6134408116340637, 'ethereal': 0.29415127635002136, 'uplifting': 0.7399230003356934}","['energetic', 'sexy', 'uplifting']","{'ambient': 0.05626968217307124, 'blues': 0.006765891701496881, 'classical': 0.00974702382267549, 'electronicDance': 0.8579520637105251, 'folkCountry': 0.006135249542522019, 'funkSoul': 0.020887450989464235, 'jazz': 0.016621026788549178, 'latin': 0.011517234596199003, 'metal': 0.00836129716180008, 'pop': 0.04093777529638389, 'rapHipHop': 0.015959780871996593, 'reggae': 0.008989311112412092, 'rnb': 0.013303898210669386, 'rock': 0.03209055009587058, 'singerSongwriter': 0.005602425365740883}",['electronicDance'],"{'abstractIDMLeftfield': 0.02986760891891256, 'breakbeatDnB': 0.057273959894174414, 'deepHouse': 0.6388117223487872, 'electro': 0.0341357093267633, 'house': 0.8590050719090199, 'minimal': 0.10928394210426823, 'synthPop': 0.007511636152278362, 'techHouse': 0.4366231914119501, 'techno': 0.11132173189942382, 'trance': 0.009615839699491565}",,"['deepHouse', 'house', 'techHouse']","{'value': 126, 'confidence': 0.9643190271714155}",126,"{'value': 'csMinor', 'confidence': 0.4622071411298668}"
26,9531057,RUNNING UP THAT HILL [ORLANDO VOORN DEEP HOUSE REMIX] (GOAT SERIES).mp3,-0.5378157537,low,low,late 2000s / contemporary,"{'aggressive': 0.02070726454257965, 'calm': 0.6049612164497375, 'chilled': 0.848415732383728, 'dark': 0.34607478976249695, 'energetic': 0.06714541465044022, 'epic': 0.07962783426046371, 'happy': 0.12833818793296814, 'romantic': 0.4644920527935028, 'sad': 0.5476313233375549, 'scary': 0.06828123331069946, 'sexy': 0.3549358546733856, 'ethereal': 0.7492777109146118, 'uplifting': 0.08715084940195084}","['calm', 'chilled', 'sad', 'ethereal']","{'ambient': 0.06899654052474281, 'blues': 0.006941486954350363, 'classical': 0.009911157381297513, 'electronicDance': 0.8734794584187594, 'folkCountry': 0.00609049785204909, 'funkSoul': 0.03660586450926282, 'jazz': 0.01421382324770093, 'latin': 0.014174634125083685, 'metal': 0.006805625384334813, 'pop': 0.0678259532221339, 'rapHipHop': 0.020613887431946667, 'reggae': 0.00910168340091001, 'rnb': 0.01888748740946705, 'rock': 0.029806936329061336, 'singerSongwriter': 0.006122251506894827}",['electronicDance'],"{'abstractIDMLeftfield': 0.03744613041438288, 'breakbeatDnB': 0.020828339878974828, 'deepHouse': 0.7420201900146776, 'electro': 0.05870590748075964, 'house': 0.8792749216495934, 'minimal': 0.06505607936720727, 'synthPop': 0.020463061704442412, 'techHouse': 0.37462307847404885, 'techno': 0.12839124403041552, 'trance': 0.0015442123416721449}",,"['deepHouse', 'house']","{'value': 122, 'confidence': 0.8370755064721201}",122,"{'value': 'cMinor', 'confidence': 0.5711858998174253}"
